ts_code,stock_name,buy_date,buy_price,max_return_10d,max_return_20d,max_return_60d,amplitude,gain
600120.SH,浙江东方,20251030,7.12,3.3707865168539355,3.3707865168539355,4.073033707865169,21.288014311270132,6.268656716417908
600126.SH,杭钢股份,20260416,10.17,3.048180924287124,3.048180924287124,,29.258777633289974,6.715634837355725
600131.SH,国网信通,20251009,18.65,-0.6434316353887263,1.983914209115287,1.983914209115287,8.45481049562684,5.605889014722528
600133.SH,东湖高新,20251009,10.18,6.679764243614929,6.679764243614929,6.679764243614929,12.41299303944316,10.05405405405405
600150.SH,中国船舶,20260428,41.32,1.089060987415302,1.089060987415302,,27.59750901343821,7.576152043738619
600157.SH,永泰能源,20250923,1.72,1.1627906976744196,1.1627906976744196,4.069767441860469,30.53435114503816,6.1728395061728305
600158.SH,中体产业,20260224,10.37,5.014464802314382,7.521697203471564,40.597878495660574,19.668246445497633,6.14124872057318
600163.SH,中闽能源,20251215,6.58,-8.51063829787235,-8.51063829787235,6.079027355623105,25.736738703339896,5.958132045088568
600166.SH,福田汽车,20260122,3.28,-1.829268292682915,0.0,14.024390243902452,17.803030303030294,5.466237942122184
600185.SH,珠免集团,20251105,6.91,11.143270622286535,11.143270622286535,11.143270622286535,21.985815602836883,5.6574923547400635
600186.SH,莲花控股,20260211,6.63,-1.5082956259426794,7.239819004524893,74.35897435897438,24.053030303030294,9.9502487562189
600188.SH,兖矿能源,20260212,17.51,17.075956596230714,26.61336379211879,32.32438606510566,29.875195007800297,5.165165165165184
600198.SH,大唐电信,20251231,9.65,25.69948186528498,25.69948186528498,25.69948186528498,23.316062176165804,5.349344978165941
600206.SH,有研新材,20260225,24.96,4.046474358974351,4.046474358974351,31.690705128205117,26.763485477178424,10.004407227853678
600216.SH,浙江医药,20260225,16.57,10.923355461677723,10.923355461677723,10.923355461677723,20.57522123893806,5.340114431023521
600219.SH,南山铝业,20251029,4.57,16.630196936542664,17.06783369803062,48.35886214442013,19.125683060109296,10.120481927710841
600233.SH,圆通速递,20260313,20.7,0.48309178743962045,0.48309178743962045,8.115942028985506,24.14223331253897,5.0228310502283025
600236.SH,桂冠电力,20251230,7.59,7.509881422924905,9.486166007905148,53.096179183135696,21.70418006430869,6.005586592178767
600256.SH,广汇能源,20260126,5.54,3.4296028880866496,28.51985559566787,37.725631768953065,12.195121951219505,5.725190839694653
600258.SH,首旅酒店,20251110,16.15,-0.4334365325077417,-0.4334365325077417,11.207430340557291,14.055636896046853,10.013623978201627
600266.SH,城建发展,20260105,5.58,28.136200716845885,28.136200716845885,28.136200716845885,24.324324324324305,10.059171597633132
600267.SH,海正药业,20260415,11.39,2.282704126426688,3.6874451273046525,,19.578947368421044,10.04830917874397
600269.SH,赣粤高速,20251028,5.45,2.0183486238532002,2.0183486238532002,2.0183486238532002,11.642411642411654,5.212355212355221
600271.SH,航天信息,20251215,9.68,10.22727272727273,41.11570247933885,41.11570247933885,17.936117936117924,9.999999999999988
600273.SH,嘉化能源,20260106,9.59,13.764337851929096,26.79874869655892,26.79874869655892,12.807881773399027,9.977064220183477
600282.SH,南钢股份,20260112,5.84,-0.5136986301369906,1.3698630136986314,2.3972602739726128,29.22374429223745,5.797101449275368
600292.SH,电投水电,20251105,14.77,14.150304671631686,14.150304671631686,14.150304671631686,20.16806722689076,7.184325108853412
600298.SH,安琪酵母,20251219,44.59,2.2650818569185867,2.2650818569185867,2.2650818569185867,23.10163551401868,5.8139534883721
600307.SH,酒钢宏兴,20260313,2.22,9.009009009008997,9.009009009008997,9.009009009008997,30.188679245283,9.90099009900991
600309.SH,万华化学,20251217,74.22,3.8399353274050045,11.762328213419568,27.081649151172183,31.784841075794606,5.922648779791646
600312.SH,平高电气,20251029,18.22,6.750823271130628,6.750823271130628,29.034028540065876,23.280055594162597,5.930232558139532
